name	link	active	country	birthday	turnedPro	weight	height	lefty	oneHandedBackhand
"Godwin Emeh"	"/en/players/godwin-emeh/e014/"	FALSE	"NGR"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Chris Emery"	"/en/players/chris-emery/e015/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Christian Ferber"	"/en/players/christian-ferber/f061/"	FALSE	"FRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Roger Ferrandi"	"/en/players/roger-ferrandi/f017/"	FALSE	"RSA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Franck Fevrier"	"/en/players/franck-fevrier/f019/"	FALSE	"FRA"	"1965.09.19"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gustav Fichardt"	"/en/players/gustav-fichardt/f021/"	FALSE	"RSA"	"1965.07.07"	NA	"68kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Scott Foreman"	"/en/players/scott-foreman/f062/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Kim Forsythe"	"/en/players/kim-forsythe/f036/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Javier Frana"	"/en/players/javier-frana/f041/"	FALSE	"ARG"	"1966.12.25"	"1986"	"77kg"	"185cm"	"Left-Handed"	"Unknown Backhand"
"Richard Fricker"	"/en/players/richard-fricker/f046/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Stephen Furlong"	"/en/players/stephen-furlong/f050/"	FALSE	"AUS"	"1967.10.01"	NA	"76kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Mike Gandolfo"	"/en/players/mike-gandolfo/g062/"	FALSE	"USA"	"1958.10.03"	NA	"86kg"	"185cm"	"Left-Handed"	"Two-Handed Backhand"
"Ilyas Ghouse"	"/en/players/ilyas-ghouse/g065/"	FALSE	"IND"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Marcelo Giaverini"	"/en/players/marcelo-giaverini/g012/"	FALSE	"CHI"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Kai Giesker"	"/en/players/kai-giesker/g014/"	FALSE	"GER"	"1965.08.25"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Dermot Golden"	"/en/players/dermot-golden/g021/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Sergio Goytea"	"/en/players/sergio-goytea/g032/"	FALSE	"ARG"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Adrian Graimprey"	"/en/players/adrian-graimprey/g036/"	FALSE	"LUX"	"1965.11.17"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jacques Grandjean"	"/en/players/jacques-grandjean/g038/"	FALSE	"BEL"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Wolfgang Grassler"	"/en/players/wolfgang-grassler/g035/"	FALSE	"AUT"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Steve Gunderson"	"/en/players/steve-gunderson/g051/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Martin Guntrip"	"/en/players/martin-guntrip/g052/"	FALSE	"GBR"	"1960.07.18"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Philippe Haliot"	"/en/players/philippe-haliot/h049/"	FALSE	"FRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"David Hans"	"/en/players/david-hans/h003/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Hans Hansson"	"/en/players/hans-hansson/h050/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Pat Harrison"	"/en/players/pat-harrison/h007/"	FALSE	"USA"	"1963.11.25"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jamie Harty"	"/en/players/jamie-harty/h004/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Peter Herrmann"	"/en/players/peter-herrmann/h014/"	FALSE	"USA"	"1966.11.07"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Yannick Hesse"	"/en/players/yannick-hesse/h018/"	FALSE	"FRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gregg Hill"	"/en/players/gregg-hill/h021/"	FALSE	"USA"	"1963.01.04"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Martin Hipp"	"/en/players/martin-hipp/h022/"	FALSE	"GER"	"1966.03.18"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Carlos Homedes"	"/en/players/carlos-homedes/h031/"	FALSE	"ESP"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jeff Jackard"	"/en/players/jeff-jackard/j001/"	FALSE	"USA"	"1964.01.13"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Eduard Jahl"	"/en/players/eduard-jahl/j003/"	FALSE	"CZE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Ville Jansson"	"/en/players/ville-jansson/j005/"	FALSE	"SWE"	"1965.04.10"	NA	"66kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Mark Jeffrey"	"/en/players/mark-jeffrey/j007/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Bill Jenkins"	"/en/players/bill-jenkins/j010/"	FALSE	"CAN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Peter Jetzel"	"/en/players/peter-jetzel/j012/"	FALSE	"SWE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Kelly Jones"	"/en/players/kelly-jones/j018/"	FALSE	"USA"	"1964.03.31"	"1986"	"76kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Wilhelm Joubert"	"/en/players/wilhelm-joubert/j026/"	FALSE	"RSA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Christopher Juliusson"	"/en/players/christopher-juliusson/j022/"	FALSE	"SWE"	"1964.12.11"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Manfred Jungnitsch"	"/en/players/manfred-jungnitsch/j023/"	FALSE	"GER"	"1958.01.03"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Craig Kardon"	"/en/players/craig-kardon/k005/"	FALSE	"USA"	"1961.08.25"	NA	"82kg"	"185cm"	"Right-Handed"	"One-Handed Backhand"
"Dick Klitch"	"/en/players/dick-klitch/k014/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Mark Koevermans"	"/en/players/mark-koevermans/k016/"	FALSE	"NED"	"1968.02.03"	"1987"	"79kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Pavel Krta"	"/en/players/pavel-krta/k027/"	FALSE	NA	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Patrik Kuhnen"	"/en/players/patrik-kuhnen/k030/"	FALSE	"GER"	"1966.02.11"	"1985"	"82kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Denis Langaskens"	"/en/players/denis-langaskens/l003/"	FALSE	"BEL"	"1966.09.20"	NA	"79kg"	"193cm"	"Right-Handed"	"Unknown Backhand"
"Leonardo Lavalle"	"/en/players/leonardo-lavalle/l009/"	FALSE	"MEX"	"1967.07.14"	"1985"	"79kg"	"188cm"	"Left-Handed"	"Unknown Backhand"
"John Letts"	"/en/players/john-letts/l021/"	FALSE	"USA"	"1964.05.11"	NA	"79kg"	"185cm"	"Right-Handed"	"Two-Handed Backhand"
"Shuchen Li"	"/en/players/shuchen-li/l029/"	FALSE	"CHN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Scott Lipton"	"/en/players/scott-lipton/l032/"	FALSE	"USA"	"1959.09.15"	NA	NA	NA	"Left-Handed"	"Unknown Backhand"
"Paul Lobban"	"/en/players/paul-lobban/l037/"	FALSE	"RSA"	"1962.03.10"	NA	"70kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Chris Loock"	"/en/players/chris-loock/l053/"	FALSE	"RSA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jorge Lozano"	"/en/players/jorge-lozano/l041/"	FALSE	"MEX"	"1963.05.17"	"1986"	"70kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Ossil Macavinta"	"/en/players/ossil-macavinta/m005/"	FALSE	"PHI"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Geoff MacDonald"	"/en/players/geoff-macdonald/m003/"	FALSE	"USA"	"1958.06.05"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Angelo Mangiante"	"/en/players/angelo-mangiante/m013/"	FALSE	"ITA"	"1965.04.27"	"1984"	NA	"180cm"	"Right-Handed"	"Unknown Backhand"
"Anders Mansson"	"/en/players/anders-mansson/m017/"	FALSE	"SWE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Nick Mantzouris"	"/en/players/nick-mantzouris/m019/"	FALSE	"USA"	"1963.04.19"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Marco Martin"	"/en/players/marco-martin/m023/"	FALSE	"ARG"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gerald Marzenell"	"/en/players/gerald-marzenell/m022/"	FALSE	"GER"	"1964.02.06"	NA	"74kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Luiz Mattar"	"/en/players/luiz-mattar/m035/"	FALSE	"BRA"	"1963.08.18"	"1985"	"76kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Marco Meeldijk"	"/en/players/marco-meeldijk/m054/"	FALSE	"NED"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gerardo Mirad"	"/en/players/gerardo-mirad/m070/"	FALSE	"ARG"	"1967.08.25"	NA	"68kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Kelly Moore"	"/en/players/kelly-moore/m084/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Heiner Moraing"	"/en/players/heiner-moraing/m089/"	FALSE	"GER"	"1964.08.03"	NA	"88kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Jorg Muller"	"/en/players/jorg-muller/m094/"	FALSE	"GER"	"1966.02.01"	NA	NA	NA	"Left-Handed"	"Unknown Backhand"
"Markus Nagel"	"/en/players/markus-nagel/n001/"	FALSE	"GER"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Dan Nahirny"	"/en/players/dan-nahirny/n002/"	FALSE	"USA"	"1967.03.11"	NA	"82kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Haruo Nakano"	"/en/players/haruo-nakano/n003/"	FALSE	"JPN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Luis Nascimento"	"/en/players/luis-nascimento/n007/"	FALSE	"BRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Hany Nasser"	"/en/players/hany-nasser/n009/"	FALSE	"EGY"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Manuel Nicolae"	"/en/players/manuel-nicolae/n015/"	FALSE	"ROU"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Miguel Nido"	"/en/players/miguel-nido/n016/"	FALSE	"PUR"	"1963.03.08"	NA	"73kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Mika Niemi"	"/en/players/mika-niemi/n017/"	FALSE	"FIN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Josef Nobl"	"/en/players/josef-nobl/n023/"	FALSE	"CZE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Henk Nolte"	"/en/players/henk-nolte/n041/"	FALSE	"RSA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Romanus Chuks Nwazu"	"/en/players/romanus-chuks-nwazu/n029/"	FALSE	"NGR"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Otto Oberparleiter"	"/en/players/otto-oberparleiter/o003/"	FALSE	"AUT"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Stephen Olagbegi"	"/en/players/stephen-olagbegi/o008/"	FALSE	"NGR"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Mats Oleen"	"/en/players/mats-oleen/o010/"	FALSE	"SWE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Andrei Olhovskiy"	"/en/players/andrei-olhovskiy/o009/"	FALSE	NA	"1966.04.15"	"1989"	"73kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Monty Oppenheim"	"/en/players/monty-oppenheim/o016/"	FALSE	"USA"	"1964.07.08"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Iker Ortiz"	"/en/players/iker-ortiz/o021/"	FALSE	"MEX"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Callistus Osaji"	"/en/players/callistus-osaji/o022/"	FALSE	"NGR"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Greg Osborne"	"/en/players/greg-osborne/o023/"	FALSE	"RSA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Shigeru Ota"	"/en/players/shigeru-ota/o007/"	FALSE	"JPN"	"1967.01.08"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Antonio Padovani"	"/en/players/antonio-padovani/p001/"	FALSE	"ITA"	"1967.01.01"	NA	"73kg"	"178cm"	"Right-Handed"	"Unknown Backhand"
"Fredrick Pahlett"	"/en/players/fredrick-pahlett/p002/"	FALSE	"SWE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Bojidar Pampoulov"	"/en/players/bojidar-pampoulov/p006/"	FALSE	"BUL"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Eduard Pana"	"/en/players/eduard-pana/p007/"	FALSE	"ROU"	"1959.07.17"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Tim Pawsat"	"/en/players/tim-pawsat/p013/"	FALSE	"USA"	"1963.12.10"	NA	"70kg"	NA	"Right-Handed"	"Unknown Backhand"
"Brad Pearce"	"/en/players/brad-pearce/p014/"	FALSE	"USA"	"1966.03.21"	"1986"	"70kg"	"175cm"	"Right-Handed"	"Unknown Backhand"
"Rubin Perczek"	"/en/players/rubin-perczek/p019/"	FALSE	"COL"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Ed Perkins"	"/en/players/ed-perkins/p022/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Philippe Pinet"	"/en/players/philippe-pinet/p033/"	FALSE	"URU"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Enrico Piperno"	"/en/players/enrico-piperno/p035/"	FALSE	"IND"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Vesa Poenkkae"	"/en/players/vesa-poenkkae/p039/"	FALSE	"FIN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"David Pons"	"/en/players/david-pons/p040/"	FALSE	"AND"	"1968.06.26"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Peter Pristach"	"/en/players/peter-pristach/p068/"	FALSE	"CAN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"P. Quilichini"	"/en/players/p.-quilichini/q003/"	FALSE	"FRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Joe Ragland"	"/en/players/joe-ragland/r005/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Alberto Ramos"	"/en/players/alberto-ramos/r008/"	FALSE	"MEX"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jon Ramthun"	"/en/players/jon-ramthun/r007/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Cliff Retief"	"/en/players/cliff-retief/r019/"	FALSE	"RSA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Sergio Ribeiro"	"/en/players/sergio-ribeiro/r020/"	FALSE	"BRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Juan Carlos Rodriguez"	"/en/players/juan-carlos-rodriguez/r034/"	FALSE	"ARG"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Geoff Roper"	"/en/players/geoff-roper/r040/"	FALSE	"CAN"	"1964.06.03"	NA	"82kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Cesar De Sa"	"/en/players/cesar-de-sa/s001/"	FALSE	"BRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"David Sanders"	"/en/players/david-sanders/s012/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Randolf Scheller"	"/en/players/randolf-scheller/s024/"	FALSE	"GER"	"1962.07.14"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Ian Schindler"	"/en/players/ian-schindler/s113/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Andreas Schnelzer"	"/en/players/andreas-schnelzer/s019/"	FALSE	"AUT"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Marcel Schuler"	"/en/players/marcel-schuler/s020/"	FALSE	"SUI"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Ira Schwartz"	"/en/players/ira-schwartz/s025/"	FALSE	"USA"	"1964.05.24"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Mark Scribner"	"/en/players/mark-scribner/s031/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Claudio Semmelmann"	"/en/players/claudio-semmelmann/s120/"	FALSE	"BRA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Sami Seppaenen"	"/en/players/sami-seppaenen/s036/"	FALSE	"FIN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"David Shuh"	"/en/players/david-shuh/s048/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Darrell Smith"	"/en/players/darrell-smith/s132/"	FALSE	"USA"	"1961.04.30"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jon Sorbo"	"/en/players/jon-sorbo/s068/"	FALSE	"USA"	"1962.10.19"	NA	"84kg"	"191cm"	"Right-Handed"	"One-Handed Backhand"
"John Southcombe"	"/en/players/john-southcombe/s069/"	FALSE	"GBR"	"1965.06.30"	NA	"75kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Mark Spearman"	"/en/players/mark-spearman/s071/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Carl-Uwe Steeb"	"/en/players/carl-uwe-steeb/s080/"	FALSE	"GER"	"1967.09.01"	"1986"	"75kg"	"180cm"	"Left-Handed"	"Unknown Backhand"
"Unknown Stienen"	"/en/players/unknown-stienen/s088/"	FALSE	""	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Kenichi Tagashira"	"/en/players/kenichi-tagashira/t002/"	FALSE	"JPN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Amir Tewfik"	"/en/players/amir-tewfik/t015/"	FALSE	"EGY"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Bart Theelen"	"/en/players/bart-theelen/t016/"	FALSE	"NED"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gerald Thonhauser"	"/en/players/gerald-thonhauser/t018/"	FALSE	"AUT"	NA	NA	"86kg"	"188cm"	"Right-Handed"	"Unknown Backhand"
"Steve Tourdo"	"/en/players/steve-tourdo/t023/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Holger Trahn"	"/en/players/holger-trahn/t027/"	FALSE	"GER"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Chris Tregonning"	"/en/players/chris-tregonning/t030/"	FALSE	"AUS"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Naomi Uemura"	"/en/players/naomi-uemura/u003/"	FALSE	"JPN"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Omar Urbinati"	"/en/players/omar-urbinati/u005/"	FALSE	"ITA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Borja Uribe"	"/en/players/borja-uribe/u006/"	FALSE	"ESP"	"1964.06.24"	NA	"77kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Marc Van Eekeren"	"/en/players/marc-van-eekeren/v005/"	FALSE	"NED"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Miguel Varella"	"/en/players/miguel-varella/v016/"	FALSE	"MEX"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Fotis Vazeos"	"/en/players/fotis-vazeos/v019/"	FALSE	"GRE"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Fred Viancos"	"/en/players/fred-viancos/v026/"	FALSE	"USA"	"1962.07.16"	NA	"77kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Andreac Visano"	"/en/players/andreac-visano/v031/"	FALSE	NA	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Fabio Visotti"	"/en/players/fabio-visotti/v033/"	FALSE	"ITA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Richard Vogel"	"/en/players/richard-vogel/v055/"	FALSE	"CZE"	"1964.08.13"	NA	"86kg"	"193cm"	"Right-Handed"	"Unknown Backhand"
"Lars-Anders Wahlgren"	"/en/players/lars-anders-wahlgren/w001/"	FALSE	"SWE"	"1966.08.24"	"1985"	"84kg"	"193cm"	"Right-Handed"	"Unknown Backhand"
"Michael Walker"	"/en/players/michael-walker/w003/"	FALSE	"HKG"	"1965.04.21"	NA	"75kg"	"183cm"	"Left-Handed"	"Unknown Backhand"
"Jos Warmoes"	"/en/players/jos-warmoes/w005/"	FALSE	"BEL"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Robbie Weiss"	"/en/players/robbie-weiss/w011/"	FALSE	"USA"	"1966.12.01"	"1988"	"75kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Richard Whichello"	"/en/players/richard-whichello/w015/"	FALSE	"GBR"	"1967.05.27"	NA	"73kg"	"185cm"	"Left-Handed"	"Unknown Backhand"
"Franz-Josef Wich"	"/en/players/franz-josef-wich/w046/"	FALSE	"GER"	"1954.10.11"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gareth Williams"	"/en/players/gareth-williams/w020/"	FALSE	"RSA"	"1975.08.27"	NA	"79kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Scott Zaccaria"	"/en/players/scott-zaccaria/z001/"	FALSE	"USA"	"1962.07.26"	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"George Zahorsky"	"/en/players/george-zahorsky/z008/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Nael Zaki"	"/en/players/nael-zaki/z009/"	FALSE	"EGY"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Michiel Zegveld"	"/en/players/michiel-zegveld/z003/"	FALSE	"NED"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Menashe Zur"	"/en/players/menashe-zur/z010/"	FALSE	"ISR"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Jaime Yzaga"	"/en/players/jaime-yzaga/y017/"	FALSE	"PER"	"1967.10.23"	"1985"	"68kg"	"170cm"	"Right-Handed"	"Unknown Backhand"
"Jerome Potier"	"/en/players/jerome-potier/p043/"	FALSE	"FRA"	"1962.07.18"	NA	"70kg"	"180cm"	"Left-Handed"	"Unknown Backhand"
"Jean-Philippe Fleurian"	"/en/players/jean-philippe-fleurian/f031/"	FALSE	"FRA"	"1965.09.11"	"1985"	"79kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Vallis Wilder"	"/en/players/vallis-wilder/w069/"	FALSE	"USA"	"1959.06.08"	NA	"84kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Luke Jensen"	"/en/players/luke-jensen/j009/"	FALSE	"USA"	"1966.06.18"	"1987"	"86kg"	"191cm"	"Ambidextrous"	"Unknown Backhand"
"Jay Berger"	"/en/players/jay-berger/b281/"	FALSE	"USA"	"1966.11.26"	"1986"	"75kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Eric Winogradsky"	"/en/players/eric-winogradsky/w026/"	FALSE	"FRA"	"1966.04.22"	NA	"80kg"	"188cm"	"Right-Handed"	"Unknown Backhand"
"Ulf Stenlund"	"/en/players/ulf-stenlund/s276/"	FALSE	"SWE"	"1967.01.21"	NA	"70kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Rick Rudeen"	"/en/players/rick-rudeen/r095/"	FALSE	"USA"	"1962.06.05"	NA	"82kg"	"188cm"	"Right-Handed"	"Unknown Backhand"
"Laurentio Bucur"	"/en/players/laurentio-bucur/b151/"	FALSE	"ROU"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Royce Deppe"	"/en/players/royce-deppe/d094/"	FALSE	"RSA"	"1965.08.11"	"1988"	"82kg"	"188cm"	"Right-Handed"	"Unknown Backhand"
"Corrado Aprili"	"/en/players/corrado-aprili/a029/"	FALSE	"ITA"	"1964.11.13"	NA	"80kg"	"191cm"	"Right-Handed"	"Unknown Backhand"
"Conny Falk"	"/en/players/conny-falk/f129/"	FALSE	"SWE"	"1966.11.30"	NA	"70kg"	"188cm"	"Right-Handed"	"Unknown Backhand"
"Jan-Willem Lodder"	"/en/players/jan-willem-lodder/l343/"	FALSE	"NED"	"1966.11.03"	NA	"73kg"	"193cm"	"Right-Handed"	"Unknown Backhand"
"Alexander Volkov"	"/en/players/alexander-volkov/v037/"	FALSE	NA	"1967.03.03"	"1988"	"79kg"	"188cm"	"Left-Handed"	"Unknown Backhand"
"Hugo Chapacu"	"/en/players/hugo-chapacu/c147/"	FALSE	"PAR"	"1962.05.05"	NA	"68kg"	"178cm"	"Right-Handed"	"Unknown Backhand"
"Javier Sanchez"	"/en/players/javier-sanchez/s015/"	FALSE	"ESP"	"1968.02.01"	"1986"	"70kg"	"178cm"	"Right-Handed"	"Unknown Backhand"
"Brad Cherry"	"/en/players/brad-cherry/c032/"	FALSE	"USA"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
"Gap-Taik Ro"	"/en/players/gap-taik-ro/r100/"	FALSE	"KOR"	"1964.03.05"	NA	"69kg"	"173cm"	"Right-Handed"	"Unknown Backhand"
"Chris Kennedy"	"/en/players/chris-kennedy/k077/"	FALSE	"USA"	"1963.09.14"	NA	"77kg"	"185cm"	"Right-Handed"	"Unknown Backhand"
"Peter Thrupp"	"/en/players/peter-thrupp/t039/"	FALSE	"AUS"	"1963.12.23"	NA	"78kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Laurie Warder"	"/en/players/laurie-warder/w007/"	FALSE	"AUS"	"1962.10.23"	"1982"	"79kg"	"183cm"	"Right-Handed"	"Unknown Backhand"
"Pieter Aldrich"	"/en/players/pieter-aldrich/a066/"	FALSE	"RSA"	"1965.09.07"	"1987"	"80kg"	"180cm"	"Right-Handed"	"Unknown Backhand"
"Waldemar Rogowski"	"/en/players/waldemar-rogowski/r098/"	FALSE	"POL"	NA	NA	NA	NA	"Right-Handed"	"Unknown Backhand"
